Date,Close/Last,Volume,Open,High,Low
3/7/2022,$187.47 ,38560610,$200.79 ,$200.89 ,$187.28 
3/4/2022,$200.06 ,32146260,$202.37 ,$205.89 ,$198.79 
3/3/2022,$202.97 ,27263520,$209.02 ,$209.08 ,$201.42 
3/2/2022,$208.11 ,29452150,$204.78 ,$209.15 ,$202.02 
3/1/2022,$203.49 ,27094900,$209.87 ,$211.75 ,$202.22 
2/28/2022,$211.03 ,34239800,$207.68 ,$213.15 ,$206.83 
2/25/2022,$210.48 ,37627550,$204.94 ,$211.32 ,$203.18 
2/24/2022,$207.60 ,49957170,$191.06 ,$208.35 ,$190.22 
2/23/2022,$198.45 ,44481360,$204.16 ,$206.94 ,$198.05 
2/22/2022,$202.08 ,39852390,$202.34 ,$207.48 ,$200.06 
2/18/2022,$206.16 ,37128440,$209.39 ,$210.75 ,$205.18 
2/17/2022,$207.71 ,38747530,$214.02 ,$217.50 ,$207.16 
2/16/2022,$216.54 ,45817460,$212.41 ,$217.46 ,$212.36 
2/15/2022,$221.00 ,42685470,$220.47 ,$221.15 ,$215.06 
2/14/2022,$217.70 ,38184040,$219.31 ,$221.00 ,$214.78 
2/11/2022,$219.55 ,46156940,$228.46 ,$230.42 ,$218.77 
2/10/2022,$228.07 ,49310360,$228.27 ,$235.00 ,$226.70 
2/9/2022,$232.00 ,86563280,$224.20 ,$233.37 ,$222.21 
2/8/2022,$220.18 ,94729670,$220.85 ,$225.77 ,$216.15 
2/7/2022,$224.91 ,88613830,$237.70 ,$238.30 ,$224.01 
2/4/2022,$237.09 ,89342250,$234.97 ,$242.61 ,$230.11 
2/3/2022,$237.76 ,188119900,$244.65 ,$248.00 ,$235.75 
2/2/2022,$323.00 ,58458280,$327.82 ,$328.00 ,$316.87 
2/1/2022,$319.00 ,18023800,$314.56 ,$319.66 ,$312.12 
1/31/2022,$313.26 ,21579470,$300.68 ,$313.79 ,$299.32 
1/28/2022,$301.71 ,21871620,$295.62 ,$301.90 ,$293.03 
1/27/2022,$294.64 ,21629920,$297.75 ,$301.71 ,$294.26 
1/26/2022,$294.63 ,28348800,$307.01 ,$307.51 ,$290.85 
1/25/2022,$300.15 ,25108450,$299.95 ,$306.23 ,$297.58 
1/24/2022,$308.71 ,38936900,$297.84 ,$309.53 ,$289.01 
1/21/2022,$303.17 ,28710720,$314.81 ,$318.31 ,$303.04 
1/20/2022,$316.56 ,16925030,$323.90 ,$327.82 ,$315.98 
1/19/2022,$319.59 ,20814740,$319.58 ,$327.10 ,$319.33 
1/18/2022,$318.15 ,22677330,$323.29 ,$324.21 ,$317.64 
1/14/2022,$331.90 ,16868500,$321.79 ,$332.73 ,$321.21 
1/13/2022,$326.48 ,14797110,$334.98 ,$335.63 ,$325.76 
1/12/2022,$333.26 ,14104860,$335.18 ,$336.37 ,$330.03 
1/11/2022,$334.37 ,16226850,$326.78 ,$334.63 ,$325.28 
1/10/2022,$328.07 ,24942380,$325.31 ,$328.34 ,$315.43 
1/7/2022,$331.79 ,14722020,$332.74 ,$337.00 ,$328.88 
1/6/2022,$332.46 ,27962810,$322.82 ,$339.17 ,$322.72 
1/5/2022,$324.17 ,20564520,$333.02 ,$335.76 ,$323.84 
1/4/2022,$336.53 ,15997970,$339.95 ,$343.09 ,$331.87 
1/3/2022,$338.54 ,14562850,$338.30 ,$341.08 ,$337.19 
12/31/2021,$336.35 ,12870480,$343.02 ,$343.44 ,$336.27 
12/30/2021,$344.36 ,10593350,$344.00 ,$347.23 ,$343.22 
12/29/2021,$342.94 ,10747010,$346.91 ,$349.69 ,$341.64 
12/28/2021,$346.22 ,16637610,$346.63 ,$352.71 ,$345.20 
12/27/2021,$346.18 ,17795030,$338.85 ,$347.87 ,$338.01 
12/23/2021,$335.24 ,13987700,$330.10 ,$336.67 ,$328.36 
12/22/2021,$330.45 ,16764570,$333.80 ,$334.51 ,$328.26 
12/21/2021,$334.20 ,16116780,$326.41 ,$336.00 ,$323.75 
12/20/2021,$325.45 ,17901780,$329.78 ,$329.90 ,$322.53 
12/17/2021,$333.79 ,40012640,$332.80 ,$337.11 ,$330.75 
12/16/2021,$334.90 ,22635030,$338.98 ,$344.46 ,$333.74 
12/15/2021,$341.66 ,24681330,$332.49 ,$342.11 ,$323.98 
12/14/2021,$333.74 ,20461020,$328.05 ,$335.70 ,$327.65 
12/13/2021,$334.49 ,22948660,$330.95 ,$341.09 ,$329.59 
12/10/2021,$329.75 ,14527970,$332.56 ,$335.03 ,$326.37 
12/9/2021,$329.82 ,16879170,$329.54 ,$336.13 ,$328.00 
12/8/2021,$330.56 ,19937720,$325.00 ,$332.75 ,$323.07 
12/7/2021,$322.81 ,18794050,$321.57 ,$326.54 ,$321.00 
12/6/2021,$317.87 ,21758340,$308.13 ,$320.10 ,$306.34 
12/3/2021,$306.84 ,27471010,$313.73 ,$313.75 ,$299.50 
12/2/2021,$310.39 ,24396170,$311.40 ,$314.60 ,$307.20 
12/1/2021,$310.60 ,30384080,$330.29 ,$330.50 ,$310.29 
11/30/2021,$324.46 ,25390010,$335.00 ,$335.81 ,$323.43 
11/29/2021,$338.03 ,16650950,$336.89 ,$340.67 ,$335.31 
11/26/2021,$333.12 ,14750740,$335.80 ,$337.75 ,$331.90 
11/24/2021,$341.06 ,13566180,$336.00 ,$341.78 ,$332.81 
11/23/2021,$337.25 ,17224990,$338.93 ,$341.40 ,$333.50 
11/22/2021,$341.01 ,27116810,$349.05 ,$353.83 ,$340.51 
11/19/2021,$345.30 ,26488540,$342.20 ,$352.10 ,$339.90 
11/18/2021,$338.69 ,17487240,$339.72 ,$342.46 ,$335.30 
11/17/2021,$340.77 ,13602810,$344.24 ,$347.30 ,$340.10 
11/16/2021,$342.96 ,18181110,$343.83 ,$346.65 ,$340.87 
11/15/2021,$347.56 ,25076600,$344.34 ,$353.65 ,$343.20 
11/12/2021,$340.89 ,25414310,$330.18 ,$341.86 ,$329.78 
11/11/2021,$327.74 ,12376560,$329.82 ,$332.46 ,$327.00 
11/10/2021,$327.64 ,21872610,$332.49 ,$333.19 ,$325.51 
11/9/2021,$335.37 ,17556720,$340.00 ,$341.31 ,$334.47 
11/8/2021,$338.62 ,18342460,$344.42 ,$344.79 ,$338.34 
11/5/2021,$341.13 ,26872820,$340.31 ,$346.79 ,$339.64 
11/4/2021,$335.85 ,22495280,$334.01 ,$337.27 ,$332.65 
11/3/2021,$331.62 ,20786500,$327.49 ,$332.15 ,$323.20 
11/2/2021,$328.08 ,28352970,$331.38 ,$334.79 ,$323.80 
11/1/2021,$329.98 ,31518890,$326.04 ,$333.45 ,$326.00 
10/29/2021,$323.57 ,37059380,$320.19 ,$326.00 ,$319.60 
10/28/2021,$316.92 ,50806840,$312.99 ,$325.52 ,$308.11 
10/27/2021,$312.22 ,29971760,$314.19 ,$319.25 ,$312.06 
10/26/2021,$315.81 ,65654040,$328.26 ,$330.21 ,$309.60 
10/25/2021,$328.69 ,38408960,$320.30 ,$329.56 ,$319.72 
10/22/2021,$324.61 ,35224540,$326.35 ,$329.63 ,$321.11 
10/21/2021,$341.88 ,16354420,$340.28 ,$342.31 ,$337.80 
10/20/2021,$340.78 ,13639470,$343.45 ,$343.98 ,$339.45 
10/19/2021,$339.99 ,18786320,$339.65 ,$342.46 ,$337.28 
10/18/2021,$335.34 ,21585020,$328.95 ,$335.89 ,$327.50 
10/15/2021,$324.76 ,21596370,$328.68 ,$329.07 ,$322.51 
10/14/2021,$328.53 ,14302150,$328.36 ,$330.52 ,$327.10 
10/13/2021,$324.54 ,14761470,$326.97 ,$327.00 ,$322.66 
10/12/2021,$323.77 ,31658680,$323.03 ,$324.38 ,$317.37 
10/11/2021,$325.45 ,14708220,$327.63 ,$330.46 ,$325.31 
10/8/2021,$330.05 ,15946110,$331.51 ,$333.40 ,$328.71 
10/7/2021,$329.22 ,28307460,$337.00 ,$338.84 ,$328.98 
10/6/2021,$333.64 ,26443010,$329.74 ,$334.38 ,$325.80 
10/5/2021,$332.96 ,35377950,$328.58 ,$335.18 ,$326.16 
10/4/2021,$326.23 ,42884980,$335.53 ,$335.94 ,$322.70 
10/1/2021,$343.01 ,14905310,$341.61 ,$345.02 ,$338.64 
9/30/2021,$339.39 ,16547090,$340.45 ,$342.80 ,$338.15 
9/29/2021,$339.61 ,14452240,$343.15 ,$345.23 ,$338.88 
9/28/2021,$340.65 ,21710290,$347.97 ,$349.60 ,$338.92 
9/27/2021,$353.58 ,15205840,$349.81 ,$355.15 ,$347.08 
9/24/2021,$352.96 ,18801930,$343.24 ,$354.35 ,$342.37 
9/23/2021,$345.96 ,21806260,$345.36 ,$349.67 ,$343.00 
9/22/2021,$343.21 ,43692860,$347.23 ,$349.84 ,$340.69 
9/21/2021,$357.48 ,11751920,$358.50 ,$360.04 ,$355.19 
9/20/2021,$355.70 ,19822770,$359.30 ,$361.03 ,$349.80 
9/17/2021,$364.72 ,26298970,$371.41 ,$371.41 ,$361.59 
9/16/2021,$373.06 ,11934220,$372.79 ,$373.56 ,$369.71 
9/15/2021,$373.92 ,17940300,$377.00 ,$377.56 ,$367.67 
9/14/2021,$376.53 ,8711569,$377.40 ,$378.59 ,$375.11 
9/13/2021,$376.51 ,13026280,$381.68 ,$381.75 ,$374.35 
9/10/2021,$378.69 ,11549600,$381.36 ,$383.79 ,$378.26 
9/9/2021,$378.00 ,9098941,$377.64 ,$379.83 ,$376.57 
9/8/2021,$377.57 ,11067170,$380.16 ,$380.87 ,$374.79 
9/7/2021,$382.18 ,10798920,$375.88 ,$382.96 ,$373.15 
9/3/2021,$376.26 ,7511356,$374.75 ,$377.16 ,$373.11 
9/2/2021,$375.28 ,14838270,$381.50 ,$381.75 ,$374.06 
9/1/2021,$382.05 ,11567160,$379.59 ,$384.33 ,$378.81 
8/31/2021,$379.38 ,12345350,$379.95 ,$382.76 ,$378.80 
8/30/2021,$380.66 ,13547260,$372.56 ,$381.49 ,$370.52 
8/27/2021,$372.63 ,11219140,$365.10 ,$373.74 ,$364.08 
8/26/2021,$364.38 ,7888683,$368.38 ,$369.44 ,$364.13 
8/25/2021,$368.39 ,9684519,$365.60 ,$370.86 ,$365.40 
8/24/2021,$365.51 ,9235148,$363.66 ,$367.96 ,$361.84 
8/23/2021,$363.35 ,10942010,$359.44 ,$365.69 ,$359.10 
8/20/2021,$359.37 ,8697667,$354.60 ,$359.99 ,$353.31 
8/19/2021,$355.12 ,12004540,$351.35 ,$357.57 ,$351.00 
8/18/2021,$355.45 ,10042380,$356.25 ,$359.86 ,$355.15 
8/17/2021,$358.45 ,12328740,$362.98 ,$364.67 ,$355.07 
8/16/2021,$366.56 ,11232270,$362.52 ,$366.95 ,$357.38 
8/13/2021,$363.18 ,7195724,$362.97 ,$364.66 ,$361.48 
8/12/2021,$362.65 ,7175206,$358.45 ,$363.00 ,$357.11 
8/11/2021,$359.96 ,8400332,$362.10 ,$362.36 ,$357.81 
8/10/2021,$361.13 ,7469878,$361.83 ,$364.10 ,$359.04 
8/9/2021,$361.61 ,7798872,$363.76 ,$365.78 ,$360.75 
8/6/2021,$363.51 ,8925017,$361.40 ,$365.15 ,$361.40 
8/5/2021,$362.97 ,10247210,$359.64 ,$363.90 ,$356.90 
8/4/2021,$358.92 ,14180570,$352.42 ,$360.48 ,$351.51 
8/3/2021,$351.24 ,12406050,$352.73 ,$353.77 ,$347.70 
8/2/2021,$351.95 ,13180440,$358.10 ,$359.40 ,$350.74 
7/30/2021,$356.30 ,15976180,$354.00 ,$360.73 ,$352.94 
7/29/2021,$358.32 ,33413240,$361.00 ,$365.52 ,$356.74 
7/28/2021,$373.28 ,29676910,$374.56 ,$377.55 ,$366.93 
7/27/2021,$367.81 ,15705450,$371.91 ,$373.15 ,$364.55 
7/26/2021,$372.46 ,14925220,$369.58 ,$374.44 ,$368.22 
7/23/2021,$369.79 ,33694330,$360.91 ,$375.33 ,$357.19 
7/22/2021,$351.19 ,12385440,$346.68 ,$351.54 ,$345.21 
7/21/2021,$346.23 ,9279657,$341.50 ,$346.52 ,$341.25 
7/20/2021,$341.66 ,11024280,$338.80 ,$343.45 ,$334.50 
7/19/2021,$336.95 ,14372350,$337.57 ,$339.79 ,$334.54 
7/16/2021,$341.16 ,11026090,$344.91 ,$345.99 ,$340.14 
7/15/2021,$344.46 ,14781590,$349.23 ,$349.23 ,$340.22 
7/14/2021,$347.63 ,13894220,$354.56 ,$355.20 ,$346.73 
7/13/2021,$352.09 ,11455960,$351.50 ,$358.49 ,$348.80 
7/12/2021,$353.16 ,10018620,$351.23 ,$354.19 ,$349.64 
7/9/2021,$350.42 ,13018690,$345.32 ,$350.71 ,$345.27 
7/8/2021,$345.65 ,14406460,$345.73 ,$348.33 ,$342.56 
7/7/2021,$350.49 ,14218870,$355.26 ,$356.49 ,$350.00 
7/6/2021,$352.78 ,13488460,$356.50 ,$358.79 ,$349.18 
7/2/2021,$354.70 ,11524610,$355.10 ,$356.44 ,$352.62 
7/1/2021,$354.39 ,17137020,$346.82 ,$354.67 ,$346.50 
6/30/2021,$347.71 ,15107510,$352.17 ,$352.92 ,$347.17 
6/29/2021,$351.89 ,21417310,$356.27 ,$356.74 ,$349.05 
6/28/2021,$355.64 ,29156130,$342.46 ,$358.14 ,$341.77 
6/25/2021,$341.37 ,14594440,$342.59 ,$344.12 ,$339.68 
6/24/2021,$343.18 ,12329100,$341.85 ,$344.90 ,$341.79 
6/23/2021,$340.59 ,14817820,$339.35 ,$343.42 ,$338.20 
6/22/2021,$339.03 ,15345300,$332.69 ,$339.92 ,$332.60 
6/21/2021,$332.29 ,11337520,$331.09 ,$332.92 ,$327.65 
6/18/2021,$329.66 ,23039460,$334.53 ,$336.15 ,$329.00 
6/17/2021,$336.51 ,17794080,$330.49 ,$337.98 ,$330.15 
6/16/2021,$331.08 ,17232160,$336.70 ,$337.55 ,$328.72 
6/15/2021,$336.75 ,15795230,$336.99 ,$339.92 ,$335.03 
6/14/2021,$336.77 ,12250800,$331.90 ,$336.82 ,$329.81 
6/11/2021,$331.26 ,13587920,$332.58 ,$332.83 ,$328.93 
6/10/2021,$332.46 ,13240230,$330.79 ,$333.94 ,$328.55 
6/9/2021,$330.25 ,13727950,$335.74 ,$336.80 ,$330.00 
6/8/2021,$333.68 ,14580460,$336.70 ,$338.30 ,$332.24 
6/7/2021,$336.58 ,20136710,$329.48 ,$337.69 ,$328.93 
6/4/2021,$330.35 ,13289380,$325.90 ,$332.46 ,$325.18 
6/3/2021,$326.04 ,12610790,$325.78 ,$327.38 ,$323.48 
6/2/2021,$329.15 ,11654280,$330.38 ,$331.87 ,$327.12 
6/1/2021,$329.13 ,11765910,$330.15 ,$331.42 ,$326.64 
5/28/2021,$328.73 ,12037430,$331.00 ,$332.87 ,$328.33 
5/27/2021,$332.75 ,20477730,$328.00 ,$333.78 ,$326.76 
5/26/2021,$327.66 ,9686917,$328.35 ,$329.83 ,$325.82 
5/25/2021,$327.79 ,16436970,$327.08 ,$329.18 ,$324.80 
5/24/2021,$324.63 ,16445360,$318.21 ,$325.95 ,$318.03 
5/21/2021,$316.23 ,13600900,$319.29 ,$319.93 ,$315.81 
5/20/2021,$318.61 ,17320240,$313.58 ,$319.25 ,$313.16 
5/19/2021,$313.59 ,19106240,$304.19 ,$314.66 ,$303.57 
5/18/2021,$309.96 ,14522400,$315.59 ,$316.50 ,$309.81 
5/17/2021,$315.46 ,15371050,$313.55 ,$315.68 ,$311.58 
5/14/2021,$315.94 ,19245720,$309.54 ,$316.85 ,$309.08 
5/13/2021,$305.26 ,18079160,$306.08 ,$308.86 ,$302.77 
5/12/2021,$302.55 ,24641010,$301.13 ,$304.96 ,$298.19 
5/11/2021,$306.53 ,18920090,$300.75 ,$306.84 ,$299.69 
5/10/2021,$305.97 ,24239170,$314.35 ,$314.58 ,$304.83 
5/7/2021,$319.08 ,15916740,$322.38 ,$322.94 ,$318.75 
5/6/2021,$320.02 ,19012240,$314.52 ,$320.24 ,$313.28 
5/5/2021,$315.02 ,15577610,$318.19 ,$321.06 ,$314.49 
5/4/2021,$318.36 ,24032560,$320.03 ,$322.19 ,$313.12 
5/3/2021,$322.58 ,18719460,$326.17 ,$328.55 ,$321.84 
4/30/2021,$325.08 ,26332420,$326.14 ,$329.82 ,$324.50 
4/29/2021,$329.51 ,56526770,$330.12 ,$331.81 ,$321.61 
4/28/2021,$307.10 ,33907210,$307.36 ,$310.92 ,$305.37 
4/27/2021,$303.57 ,15309260,$304.28 ,$305.34 ,$301.11 
4/26/2021,$303.04 ,16172590,$303.34 ,$305.80 ,$301.56 
4/23/2021,$301.13 ,17559500,$298.76 ,$302.59 ,$297.15 
4/22/2021,$296.52 ,16375350,$301.33 ,$302.92 ,$296.04 
4/21/2021,$301.47 ,14863470,$301.95 ,$301.98 ,$297.39 
4/20/2021,$302.65 ,16796440,$301.99 ,$305.10 ,$297.21 
4/19/2021,$302.24 ,14553510,$305.01 ,$307.70 ,$300.56 
4/16/2021,$306.18 ,13059160,$308.17 ,$308.95 ,$304.61 
4/15/2021,$307.82 ,14558270,$306.34 ,$310.14 ,$304.10 
4/14/2021,$302.82 ,17421390,$307.30 ,$308.03 ,$301.95 
4/13/2021,$309.76 ,14036930,$312.21 ,$314.43 ,$309.32 
4/12/2021,$311.54 ,10881940,$311.05 ,$312.15 ,$307.93 
4/9/2021,$312.46 ,15988570,$311.40 ,$314.74 ,$310.33 
4/8/2021,$313.02 ,20894150,$314.85 ,$315.88 ,$310.05 
4/7/2021,$313.09 ,22855240,$306.34 ,$314.25 ,$305.50 
4/6/2021,$306.26 ,17335250,$308.84 ,$311.35 ,$305.25 
4/5/2021,$308.91 ,28237010,$300.89 ,$310.77 ,$300.68 
4/1/2021,$298.66 ,17615980,$298.40 ,$302.40 ,$296.60 
3/31/2021,$294.53 ,19498160,$289.99 ,$296.50 ,$288.61 
3/30/2021,$288.00 ,17474540,$289.83 ,$292.47 ,$286.70 
3/29/2021,$290.82 ,21718830,$285.77 ,$293.18 ,$284.70 
3/26/2021,$283.02 ,17629190,$278.30 ,$284.50 ,$277.77 
3/25/2021,$278.74 ,24505650,$280.98 ,$288.06 ,$277.75 
3/24/2021,$282.14 ,18675050,$291.00 ,$291.72 ,$281.16 
3/23/2021,$290.63 ,23000930,$293.15 ,$298.00 ,$289.81 
3/22/2021,$293.54 ,28273070,$290.45 ,$299.71 ,$286.75 
3/19/2021,$290.11 ,38930540,$281.22 ,$292.80 ,$281.20 
3/18/2021,$278.62 ,18754850,$279.87 ,$285.19 ,$278.28 
3/17/2021,$284.01 ,21315040,$275.71 ,$286.23 ,$275.41 
3/16/2021,$279.28 ,22437670,$276.09 ,$282.14 ,$274.80 
3/15/2021,$273.75 ,16856750,$269.08 ,$275.96 ,$268.50 
3/12/2021,$268.40 ,20600200,$269.14 ,$269.74 ,$264.02 
3/11/2021,$273.88 ,21833980,$268.11 ,$277.90 ,$267.82 
3/10/2021,$264.90 ,14210320,$268.64 ,$268.97 ,$262.87 
3/9/2021,$265.74 ,22039740,$261.18 ,$268.53 ,$259.81 
3/8/2021,$255.31 ,18391770,$265.55 ,$265.58 ,$255.05 
3/5/2021,$264.28 ,26820060,$260.67 ,$265.45 ,$255.61 
3/4/2021,$257.64 ,31626460,$256.47 ,$266.49 ,$253.50 
3/3/2021,$255.41 ,15513520,$260.29 ,$260.99 ,$255.10 
3/2/2021,$259.00 ,15191720,$265.78 ,$266.71 ,$258.65 
3/1/2021,$264.91 ,22157260,$260.82 ,$266.65 ,$257.90 
2/26/2021,$257.62 ,26619520,$256.47 ,$265.55 ,$256.47 
2/25/2021,$254.69 ,19053140,$262.30 ,$266.94 ,$254.04 
2/24/2021,$264.31 ,15736120,$262.33 ,$266.38 ,$258.39 
2/23/2021,$265.86 ,21924560,$259.50 ,$267.46 ,$254.96 
2/22/2021,$260.33 ,17434870,$257.95 ,$263.07 ,$257.53 
2/19/2021,$261.56 ,25622590,$269.86 ,$270.27 ,$260.15 
2/18/2021,$269.39 ,15249130,$269.57 ,$271.95 ,$266.03 
2/17/2021,$273.57 ,12763240,$271.24 ,$273.97 ,$269.58 
2/16/2021,$273.97 ,15417240,$270.80 ,$276.60 ,$270.05 
2/12/2021,$270.50 ,9097597,$270.52 ,$271.18 ,$268.34 
2/11/2021,$270.39 ,12828570,$271.89 ,$273.58 ,$268.49 
2/10/2021,$271.87 ,14687150,$272.45 ,$273.80 ,$267.72 
2/9/2021,$269.45 ,14613380,$266.44 ,$273.39 ,$265.75 
2/8/2021,$266.58 ,13755190,$268.75 ,$269.86 ,$265.00 
2/5/2021,$268.10 ,12454370,$266.80 ,$269.17 ,$265.67 
2/4/2021,$266.49 ,16059960,$267.01 ,$268.16 ,$264.00 
2/3/2021,$266.65 ,14223380,$265.62 ,$269.20 ,$263.84 
2/2/2021,$267.08 ,17320790,$264.00 ,$268.85 ,$263.27 
2/1/2021,$262.01 ,22914260,$259.52 ,$264.17 ,$254.91 
1/29/2021,$258.33 ,30389500,$265.30 ,$266.56 ,$254.85 
1/28/2021,$265.00 ,37758840,$277.18 ,$286.79 ,$264.70 
1/27/2021,$272.14 ,35346190,$282.53 ,$283.45 ,$268.12 
1/26/2021,$282.05 ,19373640,$278.14 ,$285.39 ,$277.81 
1/25/2021,$278.01 ,19086990,$278.14 ,$280.10 ,$271.51 
1/22/2021,$274.50 ,21954040,$272.01 ,$278.47 ,$272.00 
1/21/2021,$272.87 ,20838690,$269.26 ,$273.60 ,$267.49 
1/20/2021,$267.48 ,25199920,$268.93 ,$270.32 ,$263.60 
1/19/2021,$261.10 ,28028550,$256.90 ,$262.20 ,$252.72 
1/15/2021,$251.36 ,24942930,$247.90 ,$253.86 ,$247.16 
1/14/2021,$245.64 ,29739400,$253.40 ,$255.03 ,$244.61 
1/13/2021,$251.64 ,19528940,$251.55 ,$253.95 ,$249.20 
1/12/2021,$251.09 ,26449940,$256.63 ,$259.72 ,$250.30 
1/11/2021,$256.84 ,30412290,$260.48 ,$263.47 ,$255.90 
1/8/2021,$267.57 ,18528250,$268.31 ,$268.95 ,$263.18 
1/7/2021,$268.74 ,15789760,$265.90 ,$271.61 ,$264.78 
1/6/2021,$263.31 ,24354150,$262.00 ,$267.75 ,$260.01 
1/5/2021,$270.97 ,9871557,$268.29 ,$272.40 ,$268.21 
1/4/2021,$268.94 ,15106110,$274.78 ,$275.00 ,$265.20 
